"Time","Air Temp - Lascar (high res)"
1621961700000,23.5
1621962000000,23
1621962300000,23
1621962600000,23
1621962900000,23
1621963200000,23
1621963500000,23
1621963800000,23
1621964100000,23
1621964400000,23
1621964700000,23
1621965000000,23
1621965300000,23
1621965600000,23
1621965900000,23
1621966200000,23
1621966500000,23
1621966800000,22.5
1621967100000,22.5
1621967400000,22.5
1621967700000,22.5
1621968000000,22.5
1621968300000,22.5
1621968600000,22.5
1621968900000,22.5
1621969200000,22.5
1621969500000,22.5
1621969800000,22.5
1621970100000,22.5
1621970400000,22.5
1621970700000,22.5
1621971000000,22.5
1621971300000,22.5
1621971600000,22.5
1621971900000,22.5
1621972200000,22.5
1621972500000,22.5
1621972800000,22.5
1621973100000,22.5
1621973400000,22.5
1621973700000,22
1621974000000,22
1621974300000,22
1621974600000,22
1621974900000,22
1621975200000,22
1621975500000,22
1621975800000,22
1621976100000,22
1621976400000,22
1621976700000,22
1621977000000,22
1621977300000,22
1621977600000,22
1621977900000,22
1621978200000,22
1621978500000,22
1621978800000,22
1621979100000,22
1621979400000,22
1621979700000,22
1621980000000,22
1621980300000,21.5
1621980600000,21.5
1621980900000,21.5
1621981200000,21.5
1621981500000,21.5
1621981800000,21.5
1621982100000,21.5
1621982400000,21.5
1621982700000,21.5
1621983000000,21.5
1621983300000,21.5
1621983600000,21.5
1621983900000,21.5
1621984200000,21.5
1621984500000,21.5
1621984800000,21.5
1621985100000,21.5
1621985400000,21.5
1621985700000,21.5
1621986000000,21.5
1621986300000,21.5
1621986600000,21.5
1621986900000,21.5
1621987200000,21.5
1621987500000,21.5
1621987800000,21.5
1621988100000,21
1621988400000,21
1621988700000,21
1621989000000,21
1621989300000,21
1621989600000,21
1621989900000,21
1621990200000,21
1621990500000,21
1621990800000,21
1621991100000,21
1621991400000,21
1621991700000,21
1621992000000,21
1621992300000,21
1621992600000,21
1621992900000,21
1621993200000,21
1621993500000,21
1621993800000,21
1621994100000,21
1621994400000,21
1621994700000,21
1621995000000,21
1621995300000,21
1621995600000,21
1621995900000,21
1621996200000,21
1621996500000,21
1621996800000,21
1621997100000,21
1621997400000,20.5
1621997700000,20.5
1621998000000,20.5
1621998300000,20.5
1621998600000,20.5
1621998900000,20.5
1621999200000,20.5
1621999500000,20.5
1621999800000,20.5
1622000100000,20.5
1622000400000,20.5
1622000700000,20.5
1622001000000,20.5
1622001300000,20.5
1622001600000,20.5
1622001900000,20.5
1622002200000,20.5
1622002500000,20.5
1622002800000,20.5
1622003100000,20.5
1622003400000,20
1622003700000,20
1622004000000,20
1622004300000,20
1622004600000,20
1622004900000,20
1622005200000,20
1622005500000,20
1622005800000,20
1622006100000,20
1622006400000,20
1622006700000,20
1622007000000,20
1622007300000,20
1622007600000,20
1622007900000,20
1622008200000,20
1622008500000,20
1622008800000,20
1622009100000,20
1622009400000,20
1622009700000,20
1622010000000,20
1622010300000,20
1622010600000,20
1622010900000,20
1622011200000,20
1622011500000,20
1622011800000,20
1622012100000,20
1622012400000,20
1622012700000,20
1622013000000,20
1622013300000,20
1622013600000,20
1622013900000,20
1622014200000,20
1622014500000,20
1622014800000,20
1622015100000,20
1622015400000,20
1622015700000,20
1622016000000,20
1622016300000,20
1622016600000,20
1622016900000,20
1622017200000,20
1622017500000,20
1622017800000,20
1622018100000,20
1622018400000,20
1622018700000,20
1622019000000,20
1622019300000,20
1622019600000,20
1622019900000,20
1622020200000,20
1622020500000,20
1622020800000,20
1622021100000,20
1622021400000,20
1622021700000,20
1622022000000,20
1622022300000,20
1622022600000,20
1622022900000,20.5
1622023200000,20.5
1622023500000,20.5
1622023800000,20.5
1622024100000,20.5
1622024400000,20.5
1622024700000,20.5
1622025000000,20.5
1622025300000,20.5
1622025600000,20.5
1622025900000,20.5
1622026200000,20.5
1622026500000,20.5
1622026800000,20.5
1622027100000,20.5
1622027400000,20.5
1622027700000,20.5
1622028000000,20.5
1622028300000,20.5
1622028600000,20.5
1622028900000,20.5
1622029200000,20.5
1622029500000,20.5
1622029800000,20.5
1622030100000,20.5
1622030400000,20.5
1622030700000,20.5
1622031000000,20.5
1622031300000,20.5
1622031600000,20.5
1622031900000,20.5
1622032200000,20.5
1622032500000,21
1622032800000,21
1622033100000,21
1622033400000,21
1622033700000,21
1622034000000,21
1622034300000,21
1622034600000,21
1622034900000,21
1622035200000,21
1622035500000,21
1622035800000,21
1622036100000,21
1622036400000,21.5
1622036700000,21.5
1622037000000,21.5
1622037300000,21.5
1622037600000,21.5
1622037900000,21.5
1622038200000,21.5
1622038500000,21.5
1622038800000,21.5
1622039100000,21.5
1622039400000,21.5
1622039700000,22
1622040000000,22
1622040300000,22
1622040600000,22
1622040900000,22
1622041200000,22
1622041500000,22
1622041800000,22
1622042100000,22
1622042400000,22.5
1622042700000,22.5
1622043000000,22.5
1622043300000,22.5
1622043600000,22.5
1622043900000,22.5
1622044200000,23
1622044500000,23
1622044800000,23
1622045100000,23
1622045400000,23
1622045700000,23
1622046000000,23
1622046300000,23
1622046600000,23
1622046900000,23
1622047200000,23
1622047500000,23
1622047800000,23
1622048100000,23
1622048400000,23
1622048700000,23
1622049000000,23
1622049300000,23
1622049600000,23
1622049900000,23
1622050200000,23
1622050500000,23.5
1622050800000,23.5
1622051100000,23.5
1622051400000,23
1622051700000,23
1622052000000,23
1622052300000,23
1622052600000,23
1622052900000,23
1622053200000,23
1622053500000,23
1622053800000,23
1622054100000,23
1622054400000,23
1622054700000,23
1622055000000,23
1622055300000,23
1622055600000,23
1622055900000,23
1622056200000,23
1622056500000,23
1622056800000,23
1622057100000,23
1622057400000,22.5
1622057700000,22.5
1622058000000,22.5
1622058300000,22.5
1622058600000,22.5
1622058900000,22.5
1622059200000,22.5
1622059500000,22.5
1622059800000,22.5
1622060100000,22.5
1622060400000,22.5
1622060700000,22.5
1622061000000,22.5
1622061300000,22.5
1622061600000,22.5
1622061900000,22.5
1622062200000,22.5
1622062500000,22.5
1622062800000,22.5
1622063100000,22.5
1622063400000,22.5
1622063700000,22.5
1622064000000,22.5
1622064300000,22.5
1622064600000,22
1622064900000,22
1622065200000,22
1622065500000,22
1622065800000,22
1622066100000,22
1622066400000,22
1622066700000,22
1622067000000,22
1622067300000,22
1622067600000,22
1622067900000,22
1622068200000,22
1622068500000,22
1622068800000,22
1622069100000,22
1622069400000,22
1622069700000,22
1622070000000,22
1622070300000,22
1622070600000,22
1622070900000,22
1622071200000,21.5
1622071500000,21.5
1622071800000,21.5
1622072100000,21.5
1622072400000,21.5
1622072700000,21.5
1622073000000,21.5
1622073300000,21.5
1622073600000,21.5
1622073900000,21.5
1622074200000,21.5
1622074500000,21.5
1622074800000,21.5
1622075100000,21.5
1622075400000,21.5
1622075700000,21.5
1622076000000,21.5
1622076300000,21.5
1622076600000,21.5
1622076900000,21.5
1622077200000,21.5
1622077500000,21.5
1622077800000,21
1622078100000,21
1622078400000,21
1622078700000,21
1622079000000,21
1622079300000,21
1622079600000,21
1622079900000,21
1622080200000,21
1622080500000,21
1622080800000,21
1622081100000,21
1622081400000,21
1622081700000,21
1622082000000,21
1622082300000,21
1622082600000,21
1622082900000,21
1622083200000,21
1622083500000,21
1622083800000,21
1622084100000,21
1622084400000,21
1622084700000,21
1622085000000,20.5
1622085300000,20.5
1622085600000,20.5
1622085900000,20.5
1622086200000,20.5
1622086500000,20.5
1622086800000,20.5
1622087100000,20.5
1622087400000,20.5
1622087700000,20.5
1622088000000,20.5
1622088300000,20.5
1622088600000,20.5
1622088900000,20.5
1622089200000,20.5
1622089500000,20.5
1622089800000,20.5
1622090100000,20.5
1622090400000,20.5
1622090700000,20.5
1622091000000,20.5
1622091300000,20.5
1622091600000,20.5
1622091900000,20.5
1622092200000,20.5
1622092500000,20.5
1622092800000,20.5
1622093100000,20
1622093400000,20
1622093700000,20
1622094000000,20
1622094300000,20
1622094600000,20
1622094900000,20
1622095200000,20
1622095500000,20
1622095800000,20
1622096100000,20
1622096400000,20
1622096700000,20
1622097000000,20
1622097300000,20
1622097600000,20
1622097900000,20
1622098200000,20
1622098500000,20
1622098800000,20
1622099100000,20
1622099400000,20
1622099700000,20
1622100000000,20
1622100300000,20
1622100600000,20.5
1622100900000,20.5
1622101200000,20.5
1622101500000,20.5
1622101800000,20.5
1622102100000,20.5
1622102400000,20.5
1622102700000,20.5
1622103000000,20.5
1622103300000,20.5
1622103600000,20.5
1622103900000,20.5
1622104200000,20.5
1622104500000,20.5
1622104800000,20.5
1622105100000,20.5
1622105400000,21
1622105700000,21
1622106000000,21
1622106300000,21
1622106600000,21
1622106900000,21
1622107200000,21
1622107500000,21
1622107800000,21
1622108100000,21.5
1622108400000,21.5
1622108700000,21.5
1622109000000,21.5
1622109300000,21.5
1622109600000,21.5
1622109900000,21.5
1622110200000,22
1622110500000,22
1622110800000,22
1622111100000,22
1622111400000,22
1622111700000,22
1622112000000,22.5
1622112300000,22.5
1622112600000,22.5
1622112900000,22.5
1622113200000,22.5
1622113500000,23
1622113800000,23
1622114100000,23
1622114400000,23
1622114700000,23.5
1622115000000,23.5
1622115300000,23.5
1622115600000,23.5
1622115900000,24
1622116200000,24
1622116500000,24
1622116800000,24
1622117100000,24
1622117400000,24
1622117700000,24
1622118000000,24
1622118300000,24
1622118600000,24
1622118900000,24.5
1622119200000,24.5
1622119500000,24.5
1622119800000,24.5
1622120100000,24.5
1622120400000,24.5
1622120700000,25
1622121000000,25
1622121300000,25
1622121600000,25
1622121900000,25.5
1622122200000,25.5
1622122500000,25.5
1622122800000,25.5
1622123100000,26
1622123400000,26
1622123700000,26
1622124000000,26
1622124300000,26
1622124600000,26.5
1622124900000,26.5
1622125200000,26.5
1622125500000,26.5
1622125800000,26.5
1622126100000,26.5
1622126400000,26.5
1622126700000,26.5
1622127000000,27
1622127300000,27
1622127600000,27
1622127900000,27
1622128200000,27
1622128500000,27
1622128800000,27
1622129100000,27
1622129400000,27
1622129700000,27
1622130000000,27
1622130300000,27
1622130600000,27
1622130900000,27
1622131200000,27
1622131500000,27
1622131800000,27
1622132100000,27
1622132400000,27
1622132700000,27
1622133000000,27
1622133300000,27
1622133600000,27
1622133900000,27
1622134200000,27
1622134500000,27
1622134800000,27
1622135100000,27
1622135400000,27
1622135700000,27
1622136000000,27
1622136300000,26.5
1622136600000,26.5
1622136900000,26.5
1622137200000,26.5
1622137500000,26.5
1622137800000,26.5
1622138100000,26.5
1622138400000,26.5
1622138700000,26.5
1622139000000,26.5
1622139300000,26.5
1622139600000,26.5
1622139900000,26.5
1622140200000,26.5
1622140500000,26
1622140800000,26
1622141100000,26
1622141400000,26
1622141700000,26
1622142000000,26
1622142300000,26
1622142600000,26
1622142900000,26
1622143200000,26
1622143500000,26
1622143800000,26
1622144100000,25.5
1622144400000,25.5
1622144700000,25.5
1622145000000,25.5
1622145300000,25.5
1622145600000,25.5
1622145900000,25.5
1622146200000,25.5
1622146500000,25.5
1622146800000,25.5
1622147100000,25.5
1622147400000,25.5
1622147700000,25.5
1622148000000,25.5
1622148300000,25.5
1622148600000,25
1622148900000,25
1622149200000,25
1622149500000,25
1622149800000,25
1622150100000,25
1622150400000,25
1622150700000,25
1622151000000,25
1622151300000,25
1622151600000,25
1622151900000,25
1622152200000,24.5
1622152500000,24.5
1622152800000,24.5
1622153100000,24.5
1622153400000,24.5
1622153700000,24.5
1622154000000,24.5
1622154300000,24.5
1622154600000,24.5
1622154900000,24.5
1622155200000,24.5
1622155500000,24.5
1622155800000,24.5
1622156100000,24.5
1622156400000,24
1622156700000,24
1622157000000,24
1622157300000,24
1622157600000,24
1622157900000,24
1622158200000,24
1622158500000,24
1622158800000,24
1622159100000,24
1622159400000,24
1622159700000,24
1622160000000,24
1622160300000,24
1622160600000,24
1622160900000,24
1622161200000,23.5
1622161500000,23.5
1622161800000,23.5
1622162100000,23.5
1622162400000,23.5
1622162700000,23.5
1622163000000,23.5
1622163300000,23.5
1622163600000,23.5
1622163900000,23.5
1622164200000,23.5
1622164500000,23.5
1622164800000,23.5
1622165100000,23.5
1622165400000,23.5
1622165700000,23.5
1622166000000,23.5
1622166300000,23.5
1622166600000,23
1622166900000,23
1622167200000,23
1622167500000,23
1622167800000,23
1622168100000,23
1622168400000,23
1622168700000,23
1622169000000,23
1622169300000,23
1622169600000,23
1622169900000,23
1622170200000,23
1622170500000,23
1622170800000,23
1622171100000,23
1622171400000,23
1622171700000,23
1622172000000,23
1622172300000,23
1622172600000,23
1622172900000,22.5
1622173200000,22.5
1622173500000,22.5
1622173800000,22.5
1622174100000,22.5
1622174400000,22.5
1622174700000,22.5
1622175000000,22.5
1622175300000,22.5
1622175600000,22.5
1622175900000,22.5
1622176200000,22.5
1622176500000,22.5
1622176800000,22.5
1622177100000,22.5
1622177400000,22.5
1622177700000,22.5
1622178000000,22.5
1622178300000,22.5
1622178600000,22.5
1622178900000,22.5
1622179200000,22.5
1622179500000,22.5
1622179800000,22.5
1622180100000,22.5
1622180400000,22.5
1622180700000,22.5
1622181000000,22.5
1622181300000,22.5
1622181600000,22.5
1622181900000,22.5
1622182200000,22
1622182500000,22
1622182800000,22
1622183100000,22
1622183400000,22
1622183700000,22
1622184000000,22
1622184300000,22
1622184600000,22
1622184900000,22
1622185200000,22
1622185500000,22
1622185800000,22
1622186100000,22
1622186400000,22
1622186700000,22
1622187000000,22
1622187300000,22
1622187600000,22
1622187900000,22.5
1622188200000,22.5
1622188500000,22.5
1622188800000,22.5
1622189100000,22.5
1622189400000,22.5
1622189700000,22.5
1622190000000,22.5
1622190300000,22.5
1622190600000,22.5
1622190900000,22.5
1622191200000,22.5
1622191500000,22.5
1622191800000,22.5
1622192100000,22.5
1622192400000,22.5
1622192700000,22.5
1622193000000,22.5
1622193300000,22.5
1622193600000,22.5
1622193900000,22.5
1622194200000,22.5
1622194500000,22.5
1622194800000,22.5
1622195100000,22.5
1622195400000,22.5
1622195700000,22.5
1622196000000,22.5
1622196300000,22.5
1622196600000,22.5
1622196900000,22.5
1622197200000,22.5
1622197500000,22.5
1622197800000,22.5
1622198100000,23
1622198400000,23
1622198700000,23
1622199000000,23
1622199300000,23
1622199600000,23
1622199900000,23
1622200200000,23
1622200500000,23
1622200800000,23
1622201100000,23
1622201400000,23
1622201700000,23
1622202000000,23
1622202300000,23
1622202600000,23
1622202900000,23
1622203200000,23
1622203500000,23.5
1622203800000,23.5
1622204100000,23.5
1622204400000,23.5
1622204700000,23.5
1622205000000,23.5
1622205300000,23.5
1622205600000,23.5
1622205900000,24
1622206200000,24
1622206500000,24
1622206800000,24
1622207100000,24
1622207400000,24
1622207700000,24
1622208000000,24
1622208300000,24
1622208600000,24
1622208900000,24
1622209200000,24
1622209500000,24.5
1622209800000,24.5
1622210100000,24.5
1622210400000,24.5
1622210700000,24.5
1622211000000,24.5
1622211300000,24.5
1622211600000,24.5
1622211900000,24.5
1622212200000,24.5
1622212500000,24.5
1622212800000,24.5
1622213100000,24.5
1622213400000,24.5
1622213700000,24.5
1622214000000,24.5
1622214300000,24.5
1622214600000,24.5
1622214900000,24.5
1622215200000,24.5
1622215500000,24.5
1622215800000,24.5
1622216100000,24.5
1622216400000,24.5
1622216700000,24.5
1622217000000,24.5
1622217300000,24.5
1622217600000,24.5
1622217900000,24.5
1622218200000,24.5
1622218500000,24.5
1622218800000,24.5
1622219100000,24.5
1622219400000,24.5
1622219700000,24.5
1622220000000,24.5
1622220300000,24.5
1622220600000,24.5
1622220900000,24.5
1622221200000,24.5
1622221500000,24.5
1622221800000,24.5
1622222100000,24.5
1622222400000,24.5
1622222700000,24.5
1622223000000,24.5
1622223300000,24.5
1622223600000,24.5
1622223900000,24.5
1622224200000,24.5
1622224500000,24.5
1622224800000,24.5
1622225100000,24.5
1622225400000,24.5
1622225700000,24.5
1622226000000,24.5
1622226300000,24.5
1622226600000,24.5
1622226900000,24.5
1622227200000,24.5
1622227500000,24.5
1622227800000,24.5
1622228100000,24.5
1622228400000,24.5
1622228700000,24.5
1622229000000,24.5
1622229300000,24.5
1622229600000,24.5
1622229900000,24.5
1622230200000,24.5
1622230500000,24.5
1622230800000,24.5
1622231100000,24.5
1622231400000,24
1622231700000,24
1622232000000,24
1622232300000,24
1622232600000,24
1622232900000,24
1622233200000,24
1622233500000,24
1622233800000,24
1622234100000,24
1622234400000,24
1622234700000,24
1622235000000,24
1622235300000,24
1622235600000,24
1622235900000,24
1622236200000,24
1622236500000,24
1622236800000,24
1622237100000,24
1622237400000,24
1622237700000,24
1622238000000,24
1622238300000,24
1622238600000,24
1622238900000,24
1622239200000,24
1622239500000,24
1622239800000,24
1622240100000,23.5
1622240400000,23.5
1622240700000,23.5
1622241000000,23.5
1622241300000,23.5
1622241600000,23.5
1622241900000,23.5
1622242200000,23.5
1622242500000,23.5
1622242800000,23.5
1622243100000,23.5
1622243400000,23.5
1622243700000,23.5
1622244000000,23.5
1622244300000,23.5
1622244600000,23.5
1622244900000,23.5
1622245200000,23.5
1622245500000,23.5
1622245800000,23.5
1622246100000,23.5
1622246400000,23.5
1622246700000,23.5
1622247000000,23.5
1622247300000,23.5
1622247600000,23.5
1622247900000,23.5
1622248200000,23.5
1622248500000,23.5
1622248800000,23.5
1622249100000,23
1622249400000,23
1622249700000,23
1622250000000,23
1622250300000,23
1622250600000,23
1622250900000,23
1622251200000,23
1622251500000,23
1622251800000,23
1622252100000,23
1622252400000,23
1622252700000,23
1622253000000,23
1622253300000,23
1622253600000,23
1622253900000,23
1622254200000,23
1622254500000,23
1622254800000,23
1622255100000,23
1622255400000,23
1622255700000,23
1622256000000,23
1622256300000,23
1622256600000,23
1622256900000,23
1622257200000,23
1622257500000,23
1622257800000,23
1622258100000,23
1622258400000,23
1622258700000,23
1622259000000,22.5
1622259300000,22.5
1622259600000,22.5
1622259900000,22.5
1622260200000,22.5
1622260500000,22.5
1622260800000,22.5
1622261100000,22.5
1622261400000,22.5
1622261700000,22.5
1622262000000,22.5
1622262300000,22.5
1622262600000,22.5
1622262900000,22.5
1622263200000,22.5
1622263500000,22.5
1622263800000,22.5
1622264100000,22.5
1622264400000,22.5
1622264700000,22.5
1622265000000,22.5
1622265300000,22.5
1622265600000,22.5
1622265900000,22.5
1622266200000,22.5
1622266500000,22.5
1622266800000,22.5
1622267100000,22.5
1622267400000,22.5
1622267700000,22.5
1622268000000,22.5
1622268300000,22.5
1622268600000,22.5
1622268900000,22.5
1622269200000,22.5
1622269500000,22.5
1622269800000,22.5
1622270100000,22.5
1622270400000,22.5
1622270700000,22.5
1622271000000,22.5
1622271300000,22.5
1622271600000,22.5
1622271900000,22.5
1622272200000,22.5
1622272500000,22.5
1622272800000,22.5
1622273100000,22.5
1622273400000,22.5
1622273700000,23
1622274000000,23
1622274300000,23
1622274600000,23
1622274900000,23
1622275200000,23
1622275500000,23
1622275800000,23
1622276100000,23
1622276400000,23
1622276700000,23
1622277000000,23
1622277300000,23
1622277600000,23
1622277900000,23.5
1622278200000,23.5
1622278500000,23.5
1622278800000,23.5
1622279100000,23.5
1622279400000,23.5
1622279700000,23.5
1622280000000,23.5
1622280300000,24
1622280600000,24
1622280900000,24
1622281200000,24
1622281500000,24
1622281800000,24
1622282100000,24
1622282400000,24
1622282700000,24
1622283000000,24
1622283300000,24
1622283600000,24
1622283900000,24
1622284200000,24
1622284500000,24
1622284800000,24
1622285100000,24
1622285400000,24
1622285700000,24
1622286000000,24
1622286300000,24
1622286600000,24
1622286900000,24
1622287200000,24
1622287500000,24
1622287800000,24
1622288100000,24
1622288400000,24
1622288700000,24
1622289000000,24
1622289300000,24
1622289600000,24
1622289900000,24
1622290200000,24
1622290500000,24
1622290800000,24
1622291100000,24
1622291400000,24
1622291700000,24
1622292000000,24
1622292300000,24
1622292600000,24
1622292900000,24.5
1622293200000,24.5
1622293500000,24.5
1622293800000,24.5
1622294100000,24.5
1622294400000,24.5
1622294700000,25
1622295000000,25
1622295300000,25
1622295600000,25
1622295900000,25
1622296200000,25
1622296500000,25
1622296800000,25.5
1622297100000,25.5
1622297400000,25.5
1622297700000,25.5
1622298000000,25.5
1622298300000,25.5
1622298600000,25.5
1622298900000,25.5
1622299200000,25.5
1622299500000,25.5
1622299800000,25.5
1622300100000,25.5
1622300400000,25.5
1622300700000,25.5
1622301000000,25.5
1622301300000,25.5
1622301600000,25.5
1622301900000,25.5
1622302200000,25.5
1622302500000,25.5
1622302800000,25.5
1622303100000,25.5
1622303400000,25.5
1622303700000,25.5
1622304000000,25.5
1622304300000,25.5
1622304600000,25.5
1622304900000,25.5
1622305200000,25.5
1622305500000,25.5
1622305800000,25.5
1622306100000,25
1622306400000,25
1622306700000,25
1622307000000,25
1622307300000,25
1622307600000,25
1622307900000,25
1622308200000,25
1622308500000,25
1622308800000,25
1622309100000,25
1622309400000,25
1622309700000,25
1622310000000,25
1622310300000,25
1622310600000,25
1622310900000,25
1622311200000,25
1622311500000,25
1622311800000,25
1622312100000,25
1622312400000,25
1622312700000,25
1622313000000,25
1622313300000,25
1622313600000,25
1622313900000,25
1622314200000,25
1622314500000,25
1622314800000,25
1622315100000,25
1622315400000,25
1622315700000,25
1622316000000,25
1622316300000,25
1622316600000,25
1622316900000,25
1622317200000,24.5
1622317500000,24.5
1622317800000,24.5
1622318100000,24.5
1622318400000,24.5
1622318700000,24.5
1622319000000,24.5
1622319300000,24.5
1622319600000,24.5
1622319900000,24.5
1622320200000,24.5
1622320500000,24.5
1622320800000,24.5
1622321100000,24.5
1622321400000,24.5
1622321700000,24.5
1622322000000,24.5
1622322300000,24.5
1622322600000,24.5
1622322900000,24.5
1622323200000,24
1622323500000,24
1622323800000,24
1622324100000,24
1622324400000,24
1622324700000,24
1622325000000,24
1622325300000,24
1622325600000,24
1622325900000,24
1622326200000,24
1622326500000,24
1622326800000,24
1622327100000,24
1622327400000,24
1622327700000,24
1622328000000,24
1622328300000,24
1622328600000,24
1622328900000,24
1622329200000,24
1622329500000,24
1622329800000,24
1622330100000,24
1622330400000,24
1622330700000,24
1622331000000,23.5
1622331300000,23.5
1622331600000,23.5
1622331900000,23.5
1622332200000,23.5
1622332500000,23.5
1622332800000,23.5
1622333100000,23.5
1622333400000,23.5
1622333700000,23.5
1622334000000,23.5
1622334300000,23.5
1622334600000,23.5
1622334900000,23.5
1622335200000,23.5
1622335500000,23.5
1622335800000,23.5
1622336100000,23.5
1622336400000,23.5
1622336700000,23.5
1622337000000,23.5
1622337300000,23.5
1622337600000,23.5
1622337900000,23.5
1622338200000,23.5
1622338500000,23.5
1622338800000,23.5
1622339100000,23.5
1622339400000,23.5
1622339700000,23.5
1622340000000,23.5
1622340300000,23.5
1622340600000,23.5
1622340900000,23.5
1622341200000,23.5
1622341500000,23.5
1622341800000,23
1622342100000,23
1622342400000,23
1622342700000,23
1622343000000,23
1622343300000,23
1622343600000,23
1622343900000,23
1622344200000,23
1622344500000,23
1622344800000,23
1622345100000,23
1622345400000,23
1622345700000,23
1622346000000,23
1622346300000,23
1622346600000,23
1622346900000,23
1622347200000,23
1622347500000,23
1622347800000,23
1622348100000,23
1622348400000,23
1622348700000,23
1622349000000,23
1622349300000,23
1622349600000,23
1622349900000,23
1622350200000,22.5
1622350500000,22.5
1622350800000,22.5
1622351100000,22.5
1622351400000,22.5
1622351700000,22.5
1622352000000,22.5
1622352300000,22.5
1622352600000,22.5
1622352900000,22.5
1622353200000,22.5
1622353500000,22.5
1622353800000,22.5
1622354100000,22.5
1622354400000,22.5
1622354700000,22.5
1622355000000,22.5
1622355300000,22.5
1622355600000,22.5
1622355900000,22.5
1622356200000,22.5
1622356500000,22.5
1622356800000,22.5
1622357100000,22.5
1622357400000,22.5
1622357700000,22.5
1622358000000,22.5
1622358300000,22.5
1622358600000,22.5
1622358900000,22.5
1622359200000,22.5
1622359500000,22.5
1622359800000,22.5
1622360100000,22.5
1622360400000,22.5
1622360700000,22.5
1622361000000,22.5
1622361300000,23
1622361600000,23
1622361900000,23
1622362200000,23
1622362500000,23
1622362800000,23
1622363100000,23
1622363400000,23
1622363700000,23
1622364000000,23
1622364300000,23
1622364600000,23
1622364900000,23
1622365200000,23
1622365500000,23
1622365800000,23.5
1622366100000,23.5
1622366400000,23.5
1622366700000,23.5
1622367000000,23.5
1622367300000,23.5
1622367600000,23.5
1622367900000,23.5
1622368200000,23.5
1622368500000,24
1622368800000,24
1622369100000,24
1622369400000,24
1622369700000,24
1622370000000,24
1622370300000,24
1622370600000,24.5
1622370900000,24.5
1622371200000,24.5
1622371500000,24.5
1622371800000,24.5
1622372100000,25
1622372400000,25
1622372700000,25
1622373000000,25
1622373300000,25
1622373600000,25.5
1622373900000,25.5
1622374200000,25.5
1622374500000,25.5
1622374800000,25.5
1622375100000,26
1622375400000,26
1622375700000,26
1622376000000,26
1622376300000,26
1622376600000,26.5
1622376900000,26.5
1622377200000,26.5
1622377500000,26.5
1622377800000,26.5
1622378100000,27
1622378400000,27
1622378700000,27
1622379000000,27
1622379300000,27
1622379600000,27.5
1622379900000,27.5
1622380200000,27.5
1622380500000,27.5
1622380800000,27.5
1622381100000,27.5
1622381400000,27.5
1622381700000,28
1622382000000,28
1622382300000,28
1622382600000,28
1622382900000,28
1622383200000,28
1622383500000,28
1622383800000,28
1622384100000,28.5
1622384400000,28.5
1622384700000,28.5
1622385000000,28.5
1622385300000,28.5
1622385600000,28.5
1622385900000,28.5
1622386200000,28.5
1622386500000,28.5
1622386800000,28.5
1622387100000,28.5
1622387400000,28.5
1622387700000,28.5
1622388000000,28.5
1622388300000,28.5
1622388600000,28.5
1622388900000,28.5
1622389200000,28.5
1622389500000,28.5
1622389800000,28.5
1622390100000,28.5
1622390400000,28.5
1622390700000,28.5
1622391000000,28.5
1622391300000,28.5
1622391600000,28.5
1622391900000,28.5
1622392200000,28.5
1622392500000,28.5
1622392800000,28.5
1622393100000,28.5
1622393400000,28.5
1622393700000,28.5
1622394000000,28.5
1622394300000,28.5
1622394600000,28
1622394900000,28
1622395200000,28
1622395500000,28
1622395800000,28
1622396100000,28
1622396400000,28
1622396700000,28
1622397000000,28
1622397300000,28
1622397600000,27.5
1622397900000,27.5
1622398200000,27.5
1622398500000,27.5
1622398800000,27.5
1622399100000,27.5
1622399400000,27.5
1622399700000,27.5
1622400000000,27.5
1622400300000,27
1622400600000,27
1622400900000,27
1622401200000,27
1622401500000,27
1622401800000,27
1622402100000,27
1622402400000,27
1622402700000,27
1622403000000,27
1622403300000,27
1622403600000,26.5
1622403900000,26.5
1622404200000,26.5
1622404500000,26.5
1622404800000,26.5
1622405100000,26.5
1622405400000,26.5
1622405700000,26.5
1622406000000,26.5
1622406300000,26.5
1622406600000,26.5
1622406900000,26.5
1622407200000,26
1622407500000,26
1622407800000,26
1622408100000,26
1622408400000,26
1622408700000,26
1622409000000,26
1622409300000,26
1622409600000,26
1622409900000,26
1622410200000,25.5
1622410500000,25.5
1622410800000,25.5
1622411100000,25.5
1622411400000,25.5
1622411700000,25.5
1622412000000,25.5
1622412300000,25.5
1622412600000,25.5
1622412900000,25.5
1622413200000,25.5
1622413500000,25.5
1622413800000,25.5
1622414100000,25
1622414400000,25
1622414700000,25
1622415000000,25
1622415300000,25
1622415600000,25
1622415900000,25
1622416200000,25
1622416500000,25
1622416800000,25
1622417100000,25
1622417400000,25
1622417700000,25
1622418000000,24.5
1622418300000,24.5
1622418600000,24.5
1622418900000,24.5
1622419200000,24.5
1622419500000,24.5
1622419800000,24.5
1622420100000,24.5
1622420400000,24.5
1622420700000,24.5
1622421000000,24
1622421300000,24
1622421600000,24
1622421900000,24
1622422200000,24
1622422500000,24
1622422800000,24
1622423100000,24
1622423400000,24
1622423700000,24
1622424000000,24
1622424300000,24
1622424600000,24
1622424900000,24
1622425200000,24
1622425500000,23.5
1622425800000,23.5
1622426100000,23.5
1622426400000,23.5
1622426700000,23.5
